Tran_Id	Cust_Id	Acct_Nbr	Channel_Nbr	Merchant_SIC	Session_Id	Tran_Duration	Tran_Date	Tran_Time	Tran_Amt	Principal_Amt	Interest_Amt	New_Balance	Merchant_Name	Merchant_City	Merchant_State	Merchant_Postal_Code	Tran_Code	Channel
55	1362714	4561143213627144	0	1100	49485	34	12/13/1995	084215	17.25	17.25	0.00	17.25	Linda's Lighting    	Indianapolis        	IN	46270	CG	E
53	1362857	4561143213628574	0	900	83242	15	12/1/1995	202451	84.07	84.07	0.00	671.39	Network Works       	Milwaukee           	WI	53292	CG	E
55	1362716	4561143213627154	0	800	49571	41	12/22/1995	210519	65.17	65.17	0.00	933.22	Bed Bug Inn         	New York City       	NY	10249	CG	E
53	1362858	4561143213628584	0	900	83626	35	7/30/1995	234829	590.55	590.55	0.00	3326.61	PCs-R-Us            	Los Angeles         	CA	90127	CG	E
55	1362737	4561143213627374	0	1300	55079	16	12/19/1995	121928	174.23	174.23	0.00	3751.69	Terry's Trucks      	New York City       	NY	10065	CG	E
53	1362872	4561143213628724	0	?	85123	0	10/1/1995	?	257.47	249.57	7.90	750.43	?	?	?	?	PM	M
55	1362743	4561143213627434	0	1000	55809	19	12/29/1995	203131	65.37	65.37	0.00	2914.60	Lala Land           	Memphis             	TN	38117	CG	E
53	1362881	4561143213628814	0	1000	86265	35	10/5/1995	200741	73.60	73.60	0.00	864.17	Tim's Trout Fishing 	Phoenix             	AZ	85046	CG	E
55	1362744	4561143213627444	0	1300	56298	23	9/10/1995	080244	164.94	164.94	0.00	488.72	Terry's Trucks      	Milwaukee           	WI	53279	CG	E
53	1362902	4561143213629024	0	?	89886	0	10/1/1995	?	830.51	830.51	0.00	0.00	?	?	?	?	PM	M
55	1362760	4561143213627594	0	1200	59396	34	12/30/1995	103524	194.70	194.70	0.00	835.19	Limitless Clothing  	Los Angeles         	CA	90039	CG	E
53	1362928	4561143213629284	0	1100	93717	18	8/11/1995	092217	391.69	391.69	0.00	391.69	Paul's Plumbing     	New York City       	NY	10084	CG	E
55	1362765	4561143213627654	0	1000	60395	41	10/28/1995	103338	30.13	30.13	0.00	930.57	Casino Royale       	San Francisco       	CA	94118	CG	E
53	1362938	4561143213629384	0	100	96473	44	11/5/1995	230530	71.60	71.60	0.00	346.47	Zorba's Hideaway    	Houston             	TX	77059	CG	E
55	1362771	4561143213627714	0	1100	63182	27	9/19/1995	223945	34.15	34.15	0.00	1054.35	Brad's Bricks       	Chicago             	IL	60648	CG	E
53	1362961	4561143213629614	0	400	100477	21	12/20/1995	121904	75.29	75.29	0.00	701.33	Gus' Gas Station    	Louisville          	KY	40282	CG	E
55	1362777	4561143213627774	0	1200	65067	32	7/17/1995	141538	77.59	77.59	0.00	734.36	Cassandras Casuals  	Los Angeles         	CA	90002	CG	E
53	1362962	4561143213629624	0	100	100828	40	10/18/1995	204422	121.17	121.17	0.00	198.09	Haveacow Steakhouse 	Riverside           	CA	92503	CG	E
55	1362806	4561143213628064	0	?	69105	0	11/3/1995	?	331.73	325.00	6.73	774.61	?	?	?	?	PM	M
53	1362967	4561143213629664	0	900	102001	29	9/13/1995	154206	228.99	228.99	0.00	1182.23	Surplus Servers     	Houston             	TX	77132	CG	E
55	1362811	4561143213628114	0	500	70843	37	11/13/1995	201358	155.20	155.20	0.00	758.66	Puddle Jump Airline 	Philadelphia        	PA	19191	CG	E
53	1362978	4561143213629784	0	700	104426	23	7/14/1995	074826	323.76	323.76	0.00	567.63	Gary's Grocery      	Los Angeles         	CA	90090	CG	E
55	1362816	4561143213628164	0	100	73107	30	7/20/1995	203238	16.84	16.84	0.00	1847.22	The Big Squid       	Louisville          	KY	40213	CG	E
53	1362980	4561143213629804	0	400	106468	23	12/21/1995	181023	18.93	18.93	0.00	439.90	Serbio's Service St 	Chicago             	IL	60629	CG	E
55	1362820	4561143213628204	0	200	73946	42	12/22/1995	210217	228.35	228.35	0.00	4231.59	Carrie's Cards      	Chicago             	IL	60608	CG	E
53	1362990	4561143213629904	0	1300	109200	44	9/27/1995	180256	104.85	104.85	0.00	1123.09	Terry's Trucks      	Houston             	TX	77108	CG	E
55	1362839	4561143213628394	0	900	79559	33	7/24/1995	134634	79.85	79.85	0.00	2735.41	Mainframe Mania     	Baltimore           	MD	21217	CG	E
53	1362991	4561143213629914	0	100	109510	40	11/17/1995	142631	60.05	60.05	0.00	768.39	Carol's Café        	Dallas              	TX	75206	CG	E
55	1362849	4561143213628494	323	?	81681	41	10/17/1995	022912	0.00	0.00	0.00	354.49	?	?	?	?	IQ	K
53	1363003	4561143213630024	0	1100	112697	22	4/24/1995	063032	445.22	445.22	0.00	4181.93	Linda's Lighting    	New York City       	NY	10160	CG	E
55	1362859	4561143213628584	0	100	83612	35	8/6/1995	140555	316.03	316.03	0.00	316.03	Fifi's Cabaret      	Los Angeles         	CA	90094	CG	E
53	1363014	4561143213630134	0	200	115158	37	6/27/1995	192530	177.97	177.97	0.00	996.12	Larry's Luggage     	New York City       	NY	10084	CG	E
55	1362872	4561143213628724	0	900	85105	32	10/19/1995	000858	84.07	84.07	0.00	845.98	Mainframe Mania     	Milwaukee           	WI	53221	CG	E
53	1363016	4561143213630164	0	900	116188	41	10/1/1995	091755	342.87	342.87	0.00	1795.57	Mainframe Mania     	Los Angeles         	CA	90083	CG	E
55	1362881	4561143213628814	0	?	86302	0	10/7/1995	?	790.57	790.57	0.00	209.43	?	?	?	?	PM	M
53	1363017	4561143213630174	0	?	116309	0	11/2/1995	?	600.89	595.75	5.14	404.25	?	?	?	?	PM	M
55	1362883	4561143213628834	20	?	86676	29	12/16/1995	054713	0.00	0.00	0.00	983.06	?	?	?	?	IQ	K
53	1363018	4561143213630184	0	?	117018	0	12/7/1995	?	428.18	407.43	20.75	1892.57	?	?	?	?	PM	M
55	1362888	4561143213628884	0	900	87407	35	6/24/1995	230603	641.85	641.85	0.00	4574.21	Surplus Servers     	Portland            	OR	97209	CG	E
53	1363026	4561143213630264	0	1100	118417	27	11/5/1995	103319	364.95	364.95	0.00	1959.70	Linda's Lighting    	Philadelphia        	PA	19111	CG	E
55	1362902	4561143213629024	0	700	89823	15	10/11/1995	231952	247.07	247.07	0.00	335.32	Mary's Market       	New York City       	NY	10240	CG	E
53	1363043	4561143213630434	1	?	121674	16	9/13/1995	140818	0.00	0.00	0.00	828.34	?	?	?	?	IQ	C
55	1362928	4561143213629284	0	900	93728	22	9/2/1995	074431	49.73	49.73	0.00	564.75	Mainframe Mania     	New York City       	NY	10193	CG	E
53	1363055	4561143213630544	0	800	123045	28	12/3/1995	002137	62.29	62.29	0.00	983.54	Manic Motor Inn     	Milwaukee           	WI	53244	CG	E
55	1362938	4561143213629384	0	200	96451	32	11/11/1995	142743	42.03	42.03	0.00	561.42	Buy The Book        	Houston             	TX	77016	CG	E
53	1363075	4561143213630754	0	1200	125868	32	12/2/1995	122338	208.50	208.50	0.00	275.81	Sherry's Shoes      	New York City       	NY	10250	CG	E
55	1362939	4561143213629394	0	100	96712	43	10/15/1995	130433	218.42	218.42	0.00	3094.54	Dale's Donuts       	New York City       	NY	10151	CG	E
53	1363088	4561143213630884	0	100	127604	21	12/21/1995	084815	119.49	119.49	0.00	402.69	Fifi's Cabaret      	Austin              	TX	78714	CG	E
55	1362961	4561143213629614	0	1200	100497	30	12/29/1995	153744	78.16	78.16	0.00	1000.00	Sherry's Shoes      	Charlotte           	NC	28204	CG	E
53	1363098	4561143213630974	0	100	128767	32	12/2/1995	070405	104.79	104.79	0.00	1044.55	Dale's Donuts       	Honolulu            	HI	96847	CG	E
55	1362962	4561143213629624	0	400	100824	36	10/20/1995	214939	417.53	417.53	0.00	794.53	Filbert's Filling St	Riverside           	CA	92509	CG	E
53	1363130	4561143213631304	0	700	134167	40	8/27/1995	093349	141.41	141.41	0.00	687.53	Mary's Market       	Louisville          	KY	40271	CG	E
55	1362966	4561143213629664	0	200	101963	42	9/20/1995	204249	150.75	150.75	0.00	1414.99	Dilbert's Dept Store	Houston             	TX	77192	CG	E
53	1363160	4561143213631604	0	500	138414	23	10/3/1995	192408	126.84	126.84	0.00	1000.00	Prop-Jet Airways    	Los Angeles         	CA	90169	CG	E
55	1362978	4561143213629784	0	1000	104444	27	7/26/1995	091424	147.32	147.32	0.00	1016.26	Gilligan's Island   	Los Angeles         	CA	90013	CG	E
53	1363164	4561143213631644	0	1000	139169	35	8/19/1995	153910	208.52	208.52	0.00	1047.87	Lala Land           	New York City       	NY	10047	CG	E
55	1362985	4561143213629854	0	400	108291	29	12/13/1995	170410	70.68	70.68	0.00	282.70	Ollie's Oil Co.     	Indianapolis        	IN	46237	CG	E
53	1363165	4561143213631654	0	?	140224	0	10/5/1995	?	260.50	259.86	0.64	45.40	?	?	?	?	PM	M
55	1362990	4561143213629904	0	100	109191	22	10/6/1995	154944	59.38	59.38	0.00	173.10	Sushi To Go         	Houston             	TX	77240	CG	E
53	1363170	4561143213631704	0	900	141384	42	12/12/1995	134844	497.64	497.64	0.00	766.27	Mainframe Mania     	Chicago             	IL	60631	CG	E
55	1362991	4561143213629914	0	1200	109524	38	11/28/1995	092728	47.68	47.68	0.00	828.49	Cassandras Casuals  	Dallas              	TX	75348	CG	E
53	1363175	4561143213631754	0	?	143046	0	9/4/1995	?	324.69	324.69	0.00	228.99	?	?	?	?	PM	M
55	1362999	4561143213629994	0	1200	112236	41	8/20/1995	115015	126.90	126.90	0.00	1306.66	Cassandras Casuals  	Los Angeles         	CA	90141	CG	E
53	1363196	4561143213631964	0	100	146884	29	6/13/1995	131925	73.15	73.15	0.00	1738.31	Haveacow Steakhouse 	Los Angeles         	CA	90014	CG	E
55	1363013	4561143213630134	0	?	115303	0	7/3/1995	?	499.56	494.92	4.64	505.08	?	?	?	?	PM	M
53	1363207	4561143213632074	0	800	149472	23	9/18/1995	110620	241.09	241.09	0.00	720.43	Flea Trap Motel     	Chicago             	IL	60627	CG	E
55	1363016	4561143213630164	0	?	116210	0	10/2/1995	?	946.77	945.64	1.13	1224.86	?	?	?	?	PM	M
53	1363217	4561143213632174	0	100	154186	44	8/6/1995	094229	37.96	37.96	0.00	1140.56	Olive Oil Restaurant	San Diego           	CA	92150	CG	E
55	1363017	4561143213630174	0	1200	116275	32	11/22/1995	010028	53.34	53.34	0.00	643.48	Cassandras Casuals  	Los Angeles         	CA	90196	CG	E
53	1363218	4561143213632184	0	1000	154509	43	8/9/1995	232645	362.77	362.77	0.00	475.00	Lala Land           	San Diego           	CA	92152	CG	E
55	1363026	4561143213630264	0	200	118366	30	11/16/1995	192704	185.01	185.01	0.00	2411.83	Jerry's Jewelry     	Memphis             	TN	38176	CG	E
53	1363219	4561143213632194	0	1200	155639	39	10/30/1995	110118	29.36	29.36	0.00	602.79	Limitless Clothing  	New York City       	NY	10025	CG	E
55	1363043	4561143213630434	0	1000	121706	35	9/26/1995	210346	19.67	19.67	0.00	969.32	Casino Royale       	Washington          	DC	20296	CG	E
53	1363222	4561143213632224	120	?	156242	147	12/14/1995	200722	0.00	0.00	0.00	535.86	?	?	?	?	IQ	B
55	1363075	4561143213630754	0	200	125876	25	12/22/1995	091943	91.95	91.95	0.00	397.19	Carrie's Cards      	New York City       	NY	10110	CG	E
53	1363229	4561143213632294	0	900	157579	28	11/23/1995	100537	40.31	40.31	0.00	1144.89	PCs-R-Us            	Louisville          	KY	40221	CG	E
55	1363130	4561143213631304	0	1100	134160	23	9/9/1995	181905	336.34	336.34	0.00	336.34	Paul's Plumbing     	Louisville          	KY	40238	CG	E
53	1363241	4561143213632414	0	1200	160489	17	9/23/1995	060015	58.61	58.61	0.00	1500.00	Cassandras Casuals  	San Antonio         	TX	78230	CG	E
55	1363164	4561143213631644	0	100	139274	42	9/3/1995	103520	32.13	32.13	0.00	1200.00	Zorba's Hideaway    	New York City       	NY	10164	CG	E
53	1363247	4561143213632474	0	1300	162208	35	9/15/1995	164643	24.94	24.94	0.00	3000.00	Carl's Car Showroom 	Toledo              	OH	43642	CG	E
55	1363175	4561143213631754	0	200	142995	15	9/5/1995	161128	55.28	55.28	0.00	496.66	Jerry's Jewelry     	Anaheim             	CA	92812	CG	E
53	1363250	4561143213632494	1	?	162922	31	5/28/1995	004854	0.00	0.00	0.00	2379.91	?	?	?	?	IQ	V
55	1363196	4561143213631964	0	1000	146923	17	6/16/1995	142601	1.69	1.69	0.00	1800.00	Lala Land           	Los Angeles         	CA	90006	CG	E
53	1363253	4561143213632534	0	1200	165521	18	12/22/1995	091945	67.79	67.79	0.00	2000.00	Cassandras Casuals  	Chicago             	IL	60665	CG	E
55	1363208	4561143213632074	1	?	149510	62	10/3/1995	122925	665.39	664.13	1.26	208.18	?	?	?	?	PM	C
53	1363254	4561143213632544	1	?	165703	31	12/7/1995	014031	0.00	0.00	0.00	31.04	?	?	?	?	IQ	V
55	1363217	4561143213632174	0	500	154195	43	8/9/1995	111623	128.56	128.56	0.00	1367.78	Puddle Jump Airline 	San Diego           	CA	92178	CG	E
53	1363259	4561143213632594	0	300	166766	39	12/16/1995	131927	76.94	76.94	0.00	308.97	Acme Car Rental     	Los Angeles         	CA	90064	CG	E
55	1363218	4561143213632184	0	200	154605	41	8/18/1995	234522	38.64	38.64	0.00	607.75	Jerry's Jewelry     	San Diego           	CA	92120	CG	E
53	1363263	4561143213632634	0	500	167674	26	10/8/1995	020622	249.93	249.93	0.00	309.16	Prop-Jet Airways    	Jersey City         	NJ	07306	CG	E
55	1363219	4561143213632194	0	1100	155637	37	11/6/1995	121843	32.17	32.17	0.00	98.13	Linda's Lighting    	New York City       	NY	10142	CG	E
53	1363264	4561143213632644	0	500	167798	19	7/18/1995	132750	40.27	40.27	0.00	134.94	Icarus Airlines     	Jersey City         	NJ	07310	CG	E
55	1363229	4561143213632294	0	1000	157606	21	11/30/1995	141257	84.83	84.83	0.00	1229.72	Tim's Trout Fishing 	Louisville          	KY	40297	CG	E
53	1363275	4561143213632754	204	?	172303	224	11/1/1995	000127	160.35	155.84	4.51	637.17	?	?	?	?	PM	B
55	1363236	4561143213632364	0	?	159364	0	7/3/1995	?	1428.21	1426.73	1.48	424.53	?	?	?	?	PM	M
53	1363280	4561143213632804	0	1200	173437	19	11/1/1995	202248	27.50	27.50	0.00	677.79	Cassandras Casuals  	Memphis             	TN	38140	CG	E
55	1363241	4561143213632414	1	?	160497	38	10/9/1995	212659	0.00	0.00	0.00	736.05	?	?	?	?	IQ	C
53	1363291	4561143213632914	0	700	175481	36	12/10/1995	134254	466.81	466.81	0.00	4180.14	Soupy's Supermarket 	Fort Worth          	TX	76122	CG	E
55	1363244	4561143213632434	0	1000	161577	19	12/19/1995	154921	110.03	110.03	0.00	110.03	Wally World         	Nashville           	TN	37204	CG	E
53	1363296	4561143213632964	0	700	176142	24	6/27/1995	150343	77.24	77.24	0.00	1105.76	Ferd's Food Store   	Chicago             	IL	60622	CG	E
55	1363247	4561143213632474	0	100	162176	20	10/11/1995	225404	59.69	59.69	0.00	2864.74	The Big Squid       	Toledo              	OH	43685	CG	E
53	1363307	4561143213633074	0	?	181709	0	8/4/1995	?	1229.01	1223.96	5.05	668.51	?	?	?	?	PM	M
55	1363249	4561143213632494	0	?	162993	0	6/1/1995	?	475.07	448.31	26.76	2131.60	?	?	?	?	PM	M
53	1363312	4561143213633124	0	800	182546	35	12/17/1995	113821	140.38	140.38	0.00	2573.64	Flea Trap Motel     	Los Angeles         	CA	90077	CG	E
55	1363259	4561143213632594	1	?	166746	23	12/26/1995	133549	0.00	0.00	0.00	334.29	?	?	?	?	IQ	V
53	1363314	4561143213633144	0	1100	182825	30	10/29/1995	123751	11.15	11.15	0.00	497.61	Brad's Bricks       	Houston             	TX	77143	CG	E
55	1363263	4561143213632634	0	400	167676	26	10/24/1995	075614	172.87	172.87	0.00	615.14	Gus' Gas Station    	Jersey City         	NJ	07308	CG	E
53	1363342	4561143213633424	0	500	188181	28	8/12/1995	085427	372.49	372.49	0.00	1418.88	Puddle Jump Airline 	Houston             	TX	77038	CG	E
55	1363275	4561143213632754	0	200	172240	40	11/21/1995	114042	16.38	16.38	0.00	813.02	Randy's Records     	Kansas City         	MO	64132	CG	E
53	1363344	4561143213633444	0	400	189043	21	11/25/1995	194450	206.50	206.50	0.00	803.60	Serbio's Service St 	Phoenix             	AZ	85013	CG	E
55	1363280	4561143213632804	0	1200	173414	31	11/18/1995	085950	154.85	154.85	0.00	182.35	Suitable Suits      	Memphis             	TN	38182	CG	E
53	1363352	4561143213633524	0	?	190894	0	12/6/1995	?	553.62	553.50	0.12	75.71	?	?	?	?	PM	M
55	1363291	4561143213632914	0	1300	175510	42	12/13/1995	181312	74.82	74.82	0.00	4587.22	Terry's Trucks      	Fort Worth          	TX	76187	CG	E
53	1363353	4561143213633534	0	400	191279	34	10/2/1995	202213	331.94	331.94	0.00	2682.24	Serbio's Service St 	Chicago             	IL	60658	CG	E
55	1363296	4561143213632964	0	1000	176096	24	7/9/1995	145050	24.42	24.42	0.00	297.89	Casino Royale       	Wichita             	KS	67218	CG	E
53	1363356	4561143213633564	0	300	192173	30	12/14/1995	182306	171.40	171.40	0.00	935.36	Loan-a-Lemon        	San Francisco       	CA	94126	CG	E
55	1363303	4561143213633034	0	500	179600	22	12/10/1995	212552	80.53	80.53	0.00	233.88	Wing-and-Prayer Air 	Los Angeles         	CA	90176	CG	E
53	1363364	4561143213633644	0	1100	193312	17	6/3/1995	212328	116.54	116.54	0.00	511.62	Harry's Hardware    	Birmingham          	AL	35203	CG	E
55	1363307	4561143213633074	0	100	181636	35	8/20/1995	095139	64.67	64.67	0.00	823.24	Sushi To Go         	Chicago             	IL	60645	CG	E
53	1363378	4561143213633774	0	400	196071	21	10/26/1995	112250	59.98	59.98	0.00	368.82	Gus' Gas Station    	San Diego           	CA	92185	CG	E
55	1363312	4561143213633124	0	700	182568	42	12/20/1995	112219	151.30	151.30	0.00	2762.94	Soupy's Supermarket 	Los Angeles         	CA	90190	CG	E
53	1363383	4561143213633834	1	?	197051	29	9/3/1995	162846	0.00	0.00	0.00	0.00	?	?	?	?	IQ	V
55	1363314	4561143213633144	0	500	182779	34	11/5/1995	054607	29.35	29.35	0.00	607.87	Prop-Jet Airways    	Houston             	TX	77110	CG	E
53	1363384	4561143213633844	0	700	197195	15	12/6/1995	122627	570.21	570.21	0.00	841.29	Gary's Grocery      	Fort Worth          	TX	76170	CG	E
55	1363344	4561143213633444	0	?	189097	0	12/5/1995	?	566.49	564.19	2.30	364.39	?	?	?	?	PM	M
53	1363393	4561143213633934	0	300	199904	25	10/5/1995	201549	33.01	33.01	0.00	33.01	Rent-a-Wreck        	New York City       	NY	10162	CG	E
55	1363349	4561143213633484	0	?	190137	0	11/5/1995	?	540.05	530.81	9.24	1269.19	?	?	?	?	PM	M
53	1363401	4561143213634004	9	?	201732	37	8/14/1995	051055	0.00	0.00	0.00	1951.03	?	?	?	?	IQ	K
55	1363352	4561143213633524	0	1200	190848	27	12/7/1995	205005	177.16	177.16	0.00	350.57	April-May Dept Store	Columbus            	OH	43271	CG	E
53	1363444	4561143213634444	0	700	210205	22	11/20/1995	124438	68.76	68.76	0.00	822.97	Ferd's Food Store   	Sacramento          	CA	94286	CG	E
55	1363353	4561143213633534	0	?	191310	0	10/7/1995	?	1090.81	1081.62	9.19	1721.53	?	?	?	?	PM	M
53	1363454	4561143213634544	0	200	212983	34	8/27/1995	195642	148.57	148.57	0.00	1577.33	Randy's Records     	New York City       	NY	10276	CG	E
55	1363364	4561143213633644	0	1100	193321	34	6/11/1995	160823	74.58	74.58	0.00	201.12	Linda's Lighting    	Birmingham          	AL	35205	CG	E
53	1363457	4561143213634574	0	1200	213520	20	11/23/1995	144901	553.30	553.30	0.00	4042.48	Limitless Clothing  	Virginia Beach      	VA	23458	CG	E
55	1363377	4561143213633774	0	?	196133	0	11/5/1995	?	254.72	253.57	1.15	140.37	?	?	?	?	PM	M
53	1363461	4561143213634614	1	?	214218	30	9/6/1995	053116	0.00	0.00	0.00	266.52	?	?	?	?	IQ	V
55	1363383	4561143213633834	1	?	197100	19	9/6/1995	182322	0.00	0.00	0.00	0.00	?	?	?	?	IQ	C
53	1363467	4561143213634674	0	100	215339	17	9/12/1995	090547	351.03	351.03	0.00	1336.76	Lisa's Pasta Bar    	New York City       	NY	10020	CG	E
55	1363384	4561143213633844	0	100	197204	40	12/13/1995	215113	719.70	719.70	0.00	2231.29	Tofu Palace Res.    	Fort Worth          	TX	76187	CG	E
53	1363471	4561143213634714	0	1300	216841	36	12/29/1995	161113	68.88	68.88	0.00	3229.66	Reliable Used Cars  	Miami               	FL	33254	CG	E
55	1363393	4561143213633934	0	500	199827	44	10/7/1995	111924	36.02	36.02	0.00	137.07	Prop-Jet Airways    	New York City       	NY	10133	CG	E
53	1363482	4561143213634824	0	?	219187	0	8/23/1995	?	1143.99	1135.91	8.08	355.26	?	?	?	?	PM	M
55	1363444	4561143213634444	0	200	210212	43	11/22/1995	184408	53.00	53.00	0.00	1000.00	Buy The Book        	Sacramento          	CA	94290	CG	E
53	1363483	4561143213634834	0	500	219300	17	9/16/1995	163952	224.12	224.12	0.00	924.08	Icarus Airlines     	Washington          	DC	20223	CG	E
55	1363454	4561143213634544	1	?	212975	37	9/10/1995	090718	0.00	0.00	0.00	559.98	?	?	?	?	IQ	V
32	1362481	4561143213624804	0	?	56	0	12/15/1995	?	2529.29	2500.00	29.29	20.00	?	?	?	?	PM	M
55	1363457	4561143213634574	0	700	213528	19	12/4/1995	113227	222.85	222.85	0.00	4604.98	Ferd's Food Store   	Virginia Beach      	VA	23460	CG	E
32	1362484	4561143213624844	0	?	815	0	8/3/1995	?	629.40	629.40	0.00	0.00	?	?	?	?	PM	M
55	1363461	4561143213634614	0	100	214181	24	9/15/1995	100410	186.97	186.97	0.00	495.44	Carol's Café        	St Paul             	MN	55163	CG	E
32	1362485	4561143213624854	0	?	1319	0	7/1/1995	?	142.62	135.90	6.72	935.49	?	?	?	?	PM	M
55	1363467	4561143213634674	0	100	215319	16	9/13/1995	050147	61.72	61.72	0.00	1500.00	Carol's Café        	New York City       	NY	10026	CG	E
32	1362487	4561143213624874	0	1300	1995	35	12/29/1995	160100	205.29	205.29	0.00	1548.23	Reliable Used Cars  	Los Angeles         	CA	90064	CG	E
116	1362683	4561143213626834	0	200	42212	18	11/12/1995	182937	153.24	153.24	0.00	3982.24	Dilbert's Dept Store	Los Angeles         	CA	90172	CG	E
32	1362489	4561143213624894	0	400	2253	31	8/9/1995	082657	510.23	510.23	0.00	2221.52	Gus' Gas Station    	Nashville           	TN	37228	CG	E
